run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp
30-03-2026-direct-postcopy-0006,CRIU,postcopy,no,1005,22525,2724,346,4075,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:04:46.185092
30-03-2026-direct-postcopy-0007,CRIU,postcopy,no,998,22397,2599,346,3943,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:05:16.593264
30-03-2026-direct-postcopy-0008,CRIU,postcopy,no,1044,22577,2621,319,3984,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:05:47.285891
30-03-2026-direct-postcopy-0009,CRIU,postcopy,no,1037,22507,2591,340,3968,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:06:17.729845
30-03-2026-direct-postcopy-0010,CRIU,postcopy,no,1004,22540,2554,324,3882,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:06:48.420618
30-03-2026-direct-postcopy-0011,CRIU,postcopy,no,986,22528,2545,326,3857,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:07:18.484512
30-03-2026-direct-postcopy-0012,CRIU,postcopy,no,992,22386,2556,341,3889,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:07:49.380914
30-03-2026-direct-postcopy-0013,CRIU,postcopy,no,1034,22550,2546,323,3903,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:08:19.504922
30-03-2026-direct-postcopy-0014,CRIU,postcopy,no,1025,22496,2541,303,3869,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:08:50.263727
30-03-2026-direct-postcopy-0015,CRIU,postcopy,no,989,22478,2799,309,4097,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:09:20.705506
30-03-2026-direct-postcopy-0016,CRIU,postcopy,no,1037,22411,2550,311,3898,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:09:51.485017
30-03-2026-direct-postcopy-0017,CRIU,postcopy,no,1014,22430,2615,339,3968,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:10:21.939047
30-03-2026-direct-postcopy-0018,CRIU,postcopy,no,1002,22456,2605,397,4004,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:10:52.656305
30-03-2026-direct-postcopy-0019,CRIU,postcopy,no,1003,22627,2579,326,3908,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:11:22.861969
30-03-2026-direct-postcopy-0020,CRIU,postcopy,no,1015,22432,2628,312,3955,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:11:53.930472
30-03-2026-direct-postcopy-0021,CRIU,postcopy,no,1050,22481,2546,318,3914,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:12:24.846429
30-03-2026-direct-postcopy-0022,CRIU,postcopy,no,1021,22392,2553,308,3882,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:12:55.636906
30-03-2026-direct-postcopy-0023,CRIU,postcopy,no,1036,22458,2524,324,3884,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:13:26.052843
30-03-2026-direct-postcopy-0024,CRIU,postcopy,no,1047,22406,2659,306,4012,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:13:56.901536
30-03-2026-direct-postcopy-0025,CRIU,postcopy,no,1039,22452,2596,368,4003,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:14:27.395045
30-03-2026-direct-postcopy-0026,CRIU,postcopy,no,997,22520,2566,323,3886,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:14:57.838413
30-03-2026-direct-postcopy-0027,CRIU,postcopy,no,1030,22380,2534,333,3897,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:15:28.215594
30-03-2026-direct-postcopy-0028,CRIU,postcopy,no,1044,22443,2614,313,3971,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:15:59.261107
30-03-2026-direct-postcopy-0029,CRIU,postcopy,no,1051,22470,2550,310,3911,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-03-31T01:16:29.611305
