run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp
13-04-2026-host-postcopy-0025,CRIU,postcopy,no,1070,22600,5775,321,7166,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-13T02:36:35.233012
13-04-2026-host-postcopy-0026,CRIU,postcopy,no,1061,22704,6023,309,7393,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-13T02:37:07.576341
13-04-2026-host-postcopy-0027,CRIU,postcopy,no,1084,22777,5787,320,7191,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-13T02:37:40.067080
13-04-2026-host-postcopy-0028,CRIU,postcopy,no,1055,22663,6085,310,7450,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-13T02:38:12.067567
13-04-2026-host-postcopy-0029,CRIU,postcopy,no,1054,22521,5707,322,7083,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-13T02:38:44.557992
13-04-2026-direct-postcopy-0000,CRIU,postcopy,no,1060,22677,2544,326,3930,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:39:14.795854
13-04-2026-direct-postcopy-0001,CRIU,postcopy,no,1015,22588,2560,306,3881,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:39:45.812448
13-04-2026-direct-postcopy-0002,CRIU,postcopy,no,1021,22684,2586,320,3927,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:40:16.103794
13-04-2026-direct-postcopy-0003,CRIU,postcopy,no,1014,22587,2559,319,3892,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:40:46.994796
13-04-2026-direct-postcopy-0004,CRIU,postcopy,no,1009,22623,2566,327,3902,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:41:17.283538
13-04-2026-direct-postcopy-0005,CRIU,postcopy,no,999,22557,2565,323,3887,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:41:47.967349
13-04-2026-direct-postcopy-0006,CRIU,postcopy,no,1029,22650,2527,321,3877,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:42:18.041819
13-04-2026-direct-postcopy-0007,CRIU,postcopy,no,1265,22835,2574,320,4159,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:42:49.233839
13-04-2026-direct-postcopy-0008,CRIU,postcopy,no,1020,22635,2802,319,4141,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:43:19.817441
13-04-2026-direct-postcopy-0009,CRIU,postcopy,no,1021,22652,2544,315,3880,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:43:50.583511
13-04-2026-direct-postcopy-0010,CRIU,postcopy,no,1039,22599,2551,309,3899,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:44:20.818885
13-04-2026-direct-postcopy-0011,CRIU,postcopy,no,1038,22667,2576,314,3928,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:44:51.705343
13-04-2026-direct-postcopy-0012,CRIU,postcopy,no,1027,22615,2576,321,3924,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:45:22.407685
13-04-2026-direct-postcopy-0013,CRIU,postcopy,no,1014,22761,2599,314,3927,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:45:53.214890
13-04-2026-direct-postcopy-0014,CRIU,postcopy,no,1046,22735,2615,310,3971,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:46:23.504887
13-04-2026-direct-postcopy-0015,CRIU,postcopy,no,1018,22582,2582,323,3923,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:46:54.462437
13-04-2026-direct-postcopy-0016,CRIU,postcopy,no,1017,22608,2638,313,3968,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:47:24.915524
13-04-2026-direct-postcopy-0017,CRIU,postcopy,no,1026,22706,2544,313,3883,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:47:55.697127
13-04-2026-direct-postcopy-0018,CRIU,postcopy,no,1005,22578,2546,316,3867,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:48:25.917509
13-04-2026-direct-postcopy-0019,CRIU,postcopy,no,1022,22664,2670,309,4001,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:48:56.753577
13-04-2026-direct-postcopy-0020,CRIU,postcopy,no,1019,22621,2572,332,3923,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:49:26.964394
13-04-2026-direct-postcopy-0021,CRIU,postcopy,no,1021,22522,2567,320,3908,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:49:58.046478
13-04-2026-direct-postcopy-0022,CRIU,postcopy,no,1007,22525,2861,320,4188,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:50:28.442599
13-04-2026-direct-postcopy-0023,CRIU,postcopy,no,1004,22686,2567,318,3889,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:50:59.474356
13-04-2026-direct-postcopy-0024,CRIU,postcopy,no,1016,22689,2711,310,4037,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:51:30.374455
13-04-2026-direct-postcopy-0025,CRIU,postcopy,no,1018,22534,2666,382,4066,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:52:02.087771
13-04-2026-direct-postcopy-0026,CRIU,postcopy,no,1030,22632,2715,321,4066,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:52:33.429044
13-04-2026-direct-postcopy-0027,CRIU,postcopy,no,1088,22609,2692,336,4116,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:53:05.565903
13-04-2026-direct-postcopy-0028,CRIU,postcopy,no,1066,22654,2755,349,4170,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:53:37.334592
13-04-2026-direct-postcopy-0029,CRIU,postcopy,no,1062,22618,2741,329,4132,0.07,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-13T02:54:09.692305
