run_id,technology,migration_method,network_migration,checkpoint_ms,checkpoint_us,checkpoint_ns,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes,archive_create_ms,transfer_setup_ms,transfer_send_ms,transfer_receive_ms,transfer_cleanup_ms,unpack_ms,transfer_mode,raw_transfer_ms,transfer_setup_removed_ms,raw_downtime_ms,checkpoint_plot_ms,checkpoint_plot_us,archive_kib
15-05-2026-host-cold-0016,WASM,Wasm,no,1,166.0,165676.0,2017,20763.0,1960,22724.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:42:11.665505,5_TEE_Best,0,1,43104,0,0,555.0,14817.0,8616.0,11322.0,267.0,285.0,host,35025,14817.0,36986,0.166,166.0,1.9697265625
15-05-2026-host-cold-0017,WASM,Wasm,no,1,151.0,150046.0,2018,19985.0,2145,22131.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:42:59.373060,5_TEE_Best,0,1,42233,0,0,564.0,14820.0,9538.0,9266.0,614.0,316.0,host,34241,14820.0,36387,0.151,151.0,1.970703125
15-05-2026-host-cold-0018,WASM,Wasm,no,1,174.0,173672.0,2016,20779.0,2014,22794.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:43:47.219264,5_TEE_Best,0,1,42379,0,0,591.0,14178.0,11101.0,8684.0,400.0,343.0,host,34366,14178.0,36381,0.174,174.0,1.96875
15-05-2026-host-cold-0019,WASM,Wasm,no,1,124.0,123333.0,2016,27129.0,2261,29391.0,0.0,x86_64,x86_64,True,True,transfer_mode=host;module=3mm_with_cr.wasm;relay_node=edge-host-1,2026-05-15T02:44:43.422718,5_TEE_Best,0,1,50747,0,0,653.0,15989.0,13171.0,12954.0,349.0,282.0,host,42465,15989.0,44727,0.124,124.0,1.96875
15-05-2026-direct-cold-0010,WASM,Wasm,no,1,128.0,127955.0,2018,11189.0,2052,13242.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:45:15.413109,5_TEE_Best,0,1,26330,0,0,518.0,7518.0,10670.0,0.0,0.0,362.0,direct,18189,7518.0,20242,0.128,128.0,1.970703125
15-05-2026-direct-cold-0011,WASM,Wasm,no,1,182.0,181328.0,2020,10451.0,2270,12722.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:45:47.712887,5_TEE_Best,0,1,26565,0,0,594.0,8450.0,9856.0,0.0,0.0,289.0,direct,18307,8450.0,20578,0.182,182.0,1.97265625
15-05-2026-direct-cold-0012,WASM,Wasm,no,1,215.0,214096.0,2018,11200.0,2132,13333.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:46:20.323360,5_TEE_Best,0,1,27137,0,0,572.0,8227.0,10627.0,0.0,0.0,303.0,direct,18855,8227.0,20988,0.215,215.0,1.970703125
15-05-2026-direct-cold-0013,WASM,Wasm,no,1,143.0,142949.0,2017,11581.0,2315,13897.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:46:52.783867,5_TEE_Best,0,1,26797,0,0,592.0,7544.0,10987.0,0.0,0.0,280.0,direct,18533,7544.0,20849,0.143,143.0,1.9697265625
15-05-2026-direct-cold-0014,WASM,Wasm,no,1,129.0,128517.0,2016,11678.0,2056,13735.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:47:26.301716,5_TEE_Best,0,1,27882,0,0,576.0,8590.0,11100.0,0.0,0.0,355.0,direct,19692,8590.0,21749,0.129,129.0,1.96875
15-05-2026-direct-cold-0015,WASM,Wasm,no,1,222.0,221771.0,2016,10797.0,2093,12891.0,0.0,x86_64,x86_64,True,True,transfer_mode=direct;module=3mm_with_cr.wasm,2026-05-15T02:48:01.089646,5_TEE_Best,0,1,29374,0,0,584.0,11359.0,10211.0,0.0,0.0,307.0,direct,21572,11359.0,23666,0.222,222.0,1.96875
