run_id,technology,migration_method,network_migration,checkpoint_ms,archive_bytes,transfer_ms,restore_ms,downtime_ms,bandwidth_mbps,src_arch,dst_arch,same_arch,success,notes,timestamp,profile_name,predump_ms,final_dump_ms,total_ms,lazy_pages_active_ms,lazy_pages_log_bytes
30-04-2026-host-cold-0052,CRIU,cold,no,728,25898,7062,453,8243,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T13:56:27.065395,1_WiFi_6,0.0,0.0,15833.0,0.0,0.0
30-04-2026-host-cold-0053,CRIU,cold,no,633,25151,8134,326,9093,0.02,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T13:56:57.161914,1_WiFi_6,0.0,0.0,16250.0,0.0,0.0
30-04-2026-host-cold-0054,CRIU,cold,no,686,25154,7184,322,8192,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T13:57:26.104797,1_WiFi_6,0.0,0.0,15388.0,0.0,0.0
30-04-2026-host-cold-0055,CRIU,cold,no,668,25160,7239,299,8206,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T13:57:54.827230,1_WiFi_6,0.0,0.0,15440.0,0.0,0.0
30-04-2026-host-cold-0056,CRIU,cold,no,615,25122,7121,318,8054,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T13:58:23.660654,1_WiFi_6,0.0,0.0,15140.0,0.0,0.0
30-04-2026-host-cold-0057,CRIU,cold,no,626,25419,6984,298,7908,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T13:58:52.249659,1_WiFi_6,0.0,0.0,15298.0,0.0,0.0
30-04-2026-host-cold-0058,CRIU,cold,no,583,25102,7214,299,8096,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T13:59:21.117062,1_WiFi_6,0.0,0.0,15153.0,0.0,0.0
30-04-2026-host-cold-0059,CRIU,cold,no,598,25153,6893,300,7791,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T13:59:49.482322,1_WiFi_6,0.0,0.0,14813.0,0.0,0.0
30-04-2026-host-cold-0060,CRIU,cold,no,610,25407,7213,299,8122,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T14:00:18.680664,1_WiFi_6,0.0,0.0,15224.0,0.0,0.0
30-04-2026-host-cold-0061,CRIU,cold,no,619,25162,6850,283,7752,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T14:00:46.831259,1_WiFi_6,0.0,0.0,14843.0,0.0,0.0
30-04-2026-direct-cold-0052,CRIU,cold,no,598,25098,3073,285,3956,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T14:01:13.756750,1_WiFi_6,0.0,0.0,12904.0,0.0,0.0
30-04-2026-direct-cold-0053,CRIU,cold,no,587,25378,3109,363,4059,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T14:01:40.082173,1_WiFi_6,0.0,0.0,13011.0,0.0,0.0
30-04-2026-direct-cold-0054,CRIU,cold,no,600,25134,3392,289,4281,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T14:02:07.269195,1_WiFi_6,0.0,0.0,13756.0,0.0,0.0
30-04-2026-direct-cold-0055,CRIU,cold,no,687,25426,3258,286,4231,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T14:02:34.120403,1_WiFi_6,0.0,0.0,13079.0,0.0,0.0
30-04-2026-direct-cold-0056,CRIU,cold,no,642,25203,3157,341,4140,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T14:03:00.848906,1_WiFi_6,0.0,0.0,13373.0,0.0,0.0
30-04-2026-direct-cold-0057,CRIU,cold,no,630,25244,3141,315,4086,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T14:03:27.627910,1_WiFi_6,0.0,0.0,13191.0,0.0,0.0
30-04-2026-direct-cold-0058,CRIU,cold,no,587,25148,3300,294,4181,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T14:03:54.272520,1_WiFi_6,0.0,0.0,13167.0,0.0,0.0
30-04-2026-direct-cold-0059,CRIU,cold,no,599,25339,3040,343,3982,0.07,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T14:04:21.503865,1_WiFi_6,0.0,0.0,13082.0,0.0,0.0
30-04-2026-direct-cold-0060,CRIU,cold,no,546,25064,3194,308,4048,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T14:04:48.121283,1_WiFi_6,0.0,0.0,12939.0,0.0,0.0
30-04-2026-direct-cold-0061,CRIU,cold,no,605,25108,3118,321,4044,0.06,x86_64,x86_64,True,True,transfer_mode=direct,2026-04-30T14:05:15.343196,1_WiFi_6,0.0,0.0,13298.0,0.0,0.0
30-04-2026-host-precopy-0052,CRIU,precopy,no,555,32924,7356,303,8214,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T14:05:47.552806,1_WiFi_6,4033.0,555.0,19090.0,0.0,0.0
30-04-2026-host-precopy-0053,CRIU,precopy,no,609,31834,7268,299,8176,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T14:06:20.623661,1_WiFi_6,4243.0,609.0,19613.0,0.0,0.0
30-04-2026-host-precopy-0054,CRIU,precopy,no,568,31936,7561,293,8422,0.03,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T14:06:53.159189,1_WiFi_6,3915.0,568.0,19178.0,0.0,0.0
30-04-2026-host-precopy-0055,CRIU,precopy,no,611,31809,7011,333,7955,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T14:07:25.762175,1_WiFi_6,3941.0,611.0,18683.0,0.0,0.0
30-04-2026-host-precopy-0056,CRIU,precopy,no,539,31862,7248,298,8085,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T14:07:58.417324,1_WiFi_6,3933.0,539.0,18895.0,0.0,0.0
30-04-2026-host-precopy-0057,CRIU,precopy,no,641,32405,6979,319,7939,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T14:08:30.984122,1_WiFi_6,3975.0,641.0,18769.0,0.0,0.0
30-04-2026-host-precopy-0058,CRIU,precopy,no,556,32553,7235,302,8093,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T14:09:03.368419,1_WiFi_6,4001.0,556.0,18885.0,0.0,0.0
30-04-2026-host-precopy-0059,CRIU,precopy,no,575,32421,6973,334,7882,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T14:09:35.915581,1_WiFi_6,3943.0,575.0,18617.0,0.0,0.0
30-04-2026-host-precopy-0060,CRIU,precopy,no,555,32328,7462,313,8330,0.03,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T14:10:08.800388,1_WiFi_6,3883.0,555.0,19304.0,0.0,0.0
30-04-2026-host-precopy-0061,CRIU,precopy,no,558,32441,7116,270,7944,0.04,x86_64,x86_64,True,True,transfer_mode=host;iterations=3;relay_node=edge-host-1,2026-04-30T14:10:41.205203,1_WiFi_6,3899.0,558.0,18645.0,0.0,0.0
30-04-2026-direct-precopy-0052,CRIU,precopy,no,522,32421,3164,292,3978,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T14:11:11.214406,1_WiFi_6,3956.0,522.0,16850.0,0.0,0.0
30-04-2026-direct-precopy-0053,CRIU,precopy,no,795,32943,3060,305,4160,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T14:11:41.993723,1_WiFi_6,3893.0,795.0,16671.0,0.0,0.0
30-04-2026-direct-precopy-0054,CRIU,precopy,no,588,31283,2973,306,3867,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T14:12:12.643193,1_WiFi_6,4014.0,588.0,17096.0,0.0,0.0
30-04-2026-direct-precopy-0055,CRIU,precopy,no,588,31864,3127,298,4013,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T14:12:43.231590,1_WiFi_6,4067.0,588.0,16818.0,0.0,0.0
30-04-2026-direct-precopy-0056,CRIU,precopy,no,543,32024,3095,343,3981,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T14:13:13.563448,1_WiFi_6,3928.0,543.0,17005.0,0.0,0.0
30-04-2026-direct-precopy-0057,CRIU,precopy,no,532,31951,2860,315,3707,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T14:13:43.733944,1_WiFi_6,3995.0,532.0,16439.0,0.0,0.0
30-04-2026-direct-precopy-0058,CRIU,precopy,no,552,31849,3162,329,4043,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T14:14:13.977489,1_WiFi_6,3911.0,552.0,16856.0,0.0,0.0
30-04-2026-direct-precopy-0059,CRIU,precopy,no,560,33149,3030,313,3903,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T14:14:43.924661,1_WiFi_6,3928.0,560.0,16518.0,0.0,0.0
30-04-2026-direct-precopy-0060,CRIU,precopy,no,604,31282,2887,325,3816,0.09,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T14:15:13.959819,1_WiFi_6,3963.0,604.0,16468.0,0.0,0.0
30-04-2026-direct-precopy-0061,CRIU,precopy,no,544,33004,3177,338,4059,0.08,x86_64,x86_64,True,True,transfer_mode=direct;iterations=3,2026-04-30T14:15:44.588165,1_WiFi_6,4066.0,544.0,16718.0,0.0,0.0
30-04-2026-host-postcopy-0052,CRIU,postcopy,no,1050,22669,7574,322,8946,0.02,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T14:16:17.093356,1_WiFi_6,0.0,1050.0,19403.0,5078.0,2943.0
30-04-2026-host-postcopy-0053,CRIU,postcopy,no,1190,22554,6987,352,8529,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T14:16:49.487410,1_WiFi_6,0.0,1190.0,18575.0,4721.0,2837.0
30-04-2026-host-postcopy-0054,CRIU,postcopy,no,1025,22519,7190,325,8540,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T14:17:21.766962,1_WiFi_6,0.0,1025.0,18946.0,5039.0,2992.0
30-04-2026-host-postcopy-0055,CRIU,postcopy,no,1052,22662,6874,332,8258,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T14:17:54.064448,1_WiFi_6,0.0,1052.0,18413.0,4728.0,3098.0
30-04-2026-host-postcopy-0056,CRIU,postcopy,no,953,22627,7558,361,8872,0.02,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T14:18:26.483891,1_WiFi_6,0.0,953.0,18852.0,4811.0,2943.0
30-04-2026-host-postcopy-0057,CRIU,postcopy,no,986,22540,7170,309,8465,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T14:18:58.651780,1_WiFi_6,0.0,986.0,18520.0,4759.0,2886.0
30-04-2026-host-postcopy-0058,CRIU,postcopy,no,1076,22647,7780,348,9204,0.02,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T14:19:31.175068,1_WiFi_6,0.0,1076.0,19242.0,4846.0,2992.0
30-04-2026-host-postcopy-0059,CRIU,postcopy,no,972,22608,7069,314,8355,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T14:20:03.621003,1_WiFi_6,0.0,972.0,18621.0,4840.0,3098.0
30-04-2026-host-postcopy-0060,CRIU,postcopy,no,963,22682,6608,332,7903,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T14:20:35.096747,1_WiFi_6,0.0,963.0,18166.0,4764.0,2992.0
30-04-2026-host-postcopy-0061,CRIU,postcopy,no,1000,22560,6917,330,8247,0.03,x86_64,x86_64,True,True,transfer_mode=host;lazy_pages_port=9999;relay_node=edge-host-1,2026-04-30T14:21:07.391405,1_WiFi_6,0.0,1000.0,18346.0,4808.0,2992.0
30-04-2026-direct-postcopy-0052,CRIU,postcopy,no,1062,22498,3052,338,4452,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T14:21:37.389848,1_WiFi_6,0.0,1062.0,16375.0,4918.0,2943.0
30-04-2026-direct-postcopy-0053,CRIU,postcopy,no,992,22700,3191,352,4535,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T14:22:07.242475,1_WiFi_6,0.0,992.0,16226.0,4724.0,2943.0
30-04-2026-direct-postcopy-0054,CRIU,postcopy,no,1118,22379,3175,329,4622,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T14:22:37.463260,1_WiFi_6,0.0,1118.0,16934.0,4777.0,2837.0
30-04-2026-direct-postcopy-0055,CRIU,postcopy,no,1007,22550,3105,373,4485,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T14:23:07.917221,1_WiFi_6,0.0,1007.0,16565.0,4862.0,2943.0
30-04-2026-direct-postcopy-0056,CRIU,postcopy,no,1102,22595,3074,353,4529,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T14:23:38.334489,1_WiFi_6,0.0,1102.0,16990.0,4752.0,2837.0
30-04-2026-direct-postcopy-0057,CRIU,postcopy,no,960,22652,3089,338,4387,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T14:24:08.601205,1_WiFi_6,0.0,960.0,16588.0,4811.0,2943.0
30-04-2026-direct-postcopy-0058,CRIU,postcopy,no,1088,22460,2884,331,4303,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T14:24:38.534318,1_WiFi_6,0.0,1088.0,16615.0,4754.0,2992.0
30-04-2026-direct-postcopy-0059,CRIU,postcopy,no,1008,22514,3065,346,4419,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T14:25:08.421423,1_WiFi_6,0.0,1008.0,16172.0,4694.0,3025.0
30-04-2026-direct-postcopy-0060,CRIU,postcopy,no,1028,22598,3171,315,4514,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T14:25:38.264464,1_WiFi_6,0.0,1028.0,16708.0,4755.0,3133.0
30-04-2026-direct-postcopy-0061,CRIU,postcopy,no,1004,22459,3184,326,4514,0.06,x86_64,x86_64,True,True,transfer_mode=direct;lazy_pages_port=9999,2026-04-30T14:26:07.932492,1_WiFi_6,0.0,1004.0,16362.0,4781.0,3025.0
30-04-2026-host-cold-0062,CRIU,cold,no,696,25852,7576,415,8687,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T14:28:15.948955,1_WiFi_6,0.0,0.0,16239.0,0.0,0.0
30-04-2026-host-cold-0063,CRIU,cold,no,589,25167,6819,359,7767,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T14:28:44.106786,1_WiFi_6,0.0,0.0,14788.0,0.0,0.0
30-04-2026-host-cold-0064,CRIU,cold,no,598,25082,6894,322,7814,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T14:29:13.097521,1_WiFi_6,0.0,0.0,14978.0,0.0,0.0
30-04-2026-host-cold-0065,CRIU,cold,no,709,25109,6644,292,7645,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T14:29:41.115100,1_WiFi_6,0.0,0.0,14684.0,0.0,0.0
30-04-2026-host-cold-0066,CRIU,cold,no,623,25073,6979,339,7941,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T14:30:10.215943,1_WiFi_6,0.0,0.0,14941.0,0.0,0.0
30-04-2026-host-cold-0067,CRIU,cold,no,684,25227,6879,334,7897,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T14:30:38.471966,1_WiFi_6,0.0,0.0,15000.0,0.0,0.0
30-04-2026-host-cold-0068,CRIU,cold,no,676,25220,7075,303,8054,0.03,x86_64,x86_64,True,True,transfer_mode=host;relay_node=edge-host-1,2026-04-30T14:31:07.110599,1_WiFi_6,0.0,0.0,15074.0,0.0,0.0
