run_id,migration_method,transfer_mode,source_node,dest_node,src_dt_s,dst_dt_s,src_cpu_util_pct,dst_cpu_util_pct,cpu_util_pct_avg,src_mem_used_pct_before,src_mem_used_pct_after,src_mem_used_pct_delta,dst_mem_used_pct_before,dst_mem_used_pct_after,dst_mem_used_pct_delta,mem_used_pct_after_avg,mem_used_pct_delta_avg,src_disk_read_mb_s,src_disk_write_mb_s,src_disk_total_mb_s,dst_disk_read_mb_s,dst_disk_write_mb_s,dst_disk_total_mb_s,disk_total_mb_s_avg,timestamp
28-04-2026-direct-cold-0019,cold,direct,edge-node-1,edge-node-2,15.902203,15.898363,10.187242,9.508716,9.847979,19.125549,20.209803,1.084254,19.445091,19.648762,0.203671,19.929283,0.643962,0.000000,2.309527,2.309527,0.000000,2.269790,2.269790,2.289658,2026-04-28T15:05:56+0200
28-04-2026-host-cold-0020,cold,host,edge-node-1,edge-node-2,23.378143,19.658303,8.218830,8.012569,8.115699,21.461493,19.134110,-2.327382,21.144140,19.720634,-1.423506,19.427372,-1.875444,0.000000,1.498796,1.498796,0.003378,1.780816,1.784194,1.641495,2026-04-28T15:12:44+0200
28-04-2026-host-cold-0021,cold,host,edge-node-1,edge-node-2,19.056400,19.060991,8.674954,8.015873,8.345413,19.115196,19.146454,0.031257,19.393527,19.789918,0.396392,19.468186,0.213825,0.000000,1.922131,1.922131,0.002664,1.914496,1.917160,1.919646,2026-04-28T15:13:03+0200
28-04-2026-host-cold-0022,cold,host,edge-node-1,edge-node-2,19.210598,19.211204,8.530184,8.181818,8.356001,19.161585,19.137296,-0.024289,19.132517,20.046149,0.913632,19.591723,0.444671,0.000000,1.979091,1.979091,0.000000,1.900543,1.900543,1.939817,2026-04-28T15:13:23+0200
28-04-2026-host-cold-0023,cold,host,edge-node-1,edge-node-2,20.083569,19.811631,8.337570,7.852314,8.094942,20.484749,19.175322,-1.309426,21.209243,19.149639,-2.059604,19.162481,-1.684515,0.000000,1.810599,1.810599,0.000000,1.716164,1.716164,1.763381,2026-04-28T15:13:44+0200
28-04-2026-host-cold-0024,cold,host,edge-node-1,edge-node-2,19.387903,19.385859,8.575884,8.014572,8.295228,19.147848,19.139287,-0.008561,19.152427,19.923111,0.770684,19.531199,0.381062,0.000000,1.762334,1.762334,0.000000,1.898734,1.898734,1.830534,2026-04-28T15:14:04+0200
28-04-2026-host-cold-0025,cold,host,edge-node-1,edge-node-2,19.355189,19.350416,8.773757,7.986472,8.380115,19.180299,19.221511,0.041212,19.162580,19.375808,0.213227,19.298660,0.127220,0.000000,1.912036,1.912036,0.000000,1.892724,1.892724,1.902380,2026-04-28T15:14:24+0200
28-04-2026-host-cold-0026,cold,host,edge-node-1,edge-node-2,20.765964,20.510700,8.595285,7.789945,8.192615,20.529146,19.188064,-1.341082,20.676872,19.773394,-0.903478,19.480729,-1.122280,0.000000,1.841392,1.841392,0.000000,1.779559,1.779559,1.810476,2026-04-28T15:14:46+0200
28-04-2026-host-cold-0027,cold,host,edge-node-1,edge-node-2,19.578225,19.703073,8.742607,7.951930,8.347269,19.153621,19.172137,0.018516,19.185476,19.169549,-0.015927,19.170843,0.001294,0.000000,1.818825,1.818825,0.000000,1.845762,1.845762,1.832294,2026-04-28T15:15:06+0200
28-04-2026-host-cold-0028,cold,host,edge-node-1,edge-node-2,23.076876,22.954130,9.414088,7.629727,8.521908,19.182091,19.173530,-0.008561,19.152825,19.159395,0.006570,19.166463,-0.000995,0.003893,1.584717,1.588610,0.000000,1.587745,1.587745,1.588178,2026-04-28T15:15:30+0200
28-04-2026-host-cold-0029,cold,host,edge-node-1,edge-node-2,19.926688,19.927037,8.980521,8.240647,8.610584,19.179503,19.180698,0.001195,19.282832,19.729395,0.446563,19.455046,0.223879,0.000000,1.838771,1.838771,0.000000,1.841876,1.841876,1.840324,2026-04-28T15:15:51+0200
28-04-2026-host-cold-0030,cold,host,edge-node-1,edge-node-2,19.812824,19.799367,8.679053,8.252674,8.465864,19.201602,19.175322,-0.026280,19.170544,20.039181,0.868637,19.607252,0.421179,0.000000,1.841650,1.841650,0.000000,1.907416,1.907416,1.874533,2026-04-28T15:16:11+0200
28-04-2026-host-cold-0031,cold,host,edge-node-1,edge-node-2,20.235302,20.259440,9.312749,8.572141,8.942445,19.173929,19.605161,0.431233,19.218724,19.370830,0.152106,19.487996,0.291669,0.000000,1.809377,1.809377,0.000000,1.773479,1.773479,1.791428,2026-04-28T15:16:32+0200
28-04-2026-host-cold-0032,cold,host,edge-node-1,edge-node-2,19.973660,19.973744,8.749370,8.082849,8.416109,19.180299,19.181892,0.001593,19.191847,19.569126,0.377279,19.375509,0.189436,0.000000,1.830145,1.830145,0.000000,1.828181,1.828181,1.829163,2026-04-28T15:16:53+0200
28-04-2026-host-cold-0033,cold,host,edge-node-1,edge-node-2,19.403023,19.401704,8.989348,8.341996,8.665672,19.176915,19.194833,0.017918,19.190055,19.422594,0.232539,19.308714,0.125229,0.000000,1.877728,1.877728,0.000000,1.871614,1.871614,1.874671,2026-04-28T15:17:13+0200
28-04-2026-host-cold-0035,cold,host,edge-node-1,edge-node-2,20.147416,19.659010,8.531899,7.866632,8.199265,20.869593,19.218326,-1.651267,21.065698,20.255992,-0.809706,19.737159,-1.230487,0.000000,1.747084,1.747084,0.000000,1.787905,1.787905,1.767494,2026-04-28T15:22:35+0200
28-04-2026-host-cold-0036,cold,host,edge-node-1,edge-node-2,19.117218,19.106680,8.517932,8.225679,8.371806,19.207575,19.212951,0.005375,19.645776,19.310505,-0.335270,19.261728,-0.164948,0.000000,1.921738,1.921738,0.000000,1.916256,1.916256,1.918997,2026-04-28T15:22:55+0200
28-04-2026-host-cold-0037,cold,host,edge-node-1,edge-node-2,19.324551,19.311110,8.616188,8.087660,8.351924,19.232661,19.223104,-0.009556,19.306922,19.852433,0.545511,19.537769,0.267977,0.000000,1.894651,1.894651,0.000000,1.903050,1.903050,1.898850,2026-04-28T15:23:15+0200
